"Stkcd","Reptdt","S0701a","S0702a","S0701b","S0704c"
"920278","2025-12-31","2","项国强,上海鹿得实业发展有限公司,项友亮,上海鹿晶投资管理中心(有限合伙),祝增凯,黄捷静","祝增凯","3.2600"
"920278","2025-12-31","2","项国强,上海鹿得实业发展有限公司,项友亮,上海鹿晶投资管理中心(有限合伙),祝增凯,黄捷静","项国强","18.9800"
"920278","2025-12-31","2","项国强,上海鹿得实业发展有限公司,项友亮,上海鹿晶投资管理中心(有限合伙),祝增凯,黄捷静","祝忠林","14.5300"
"920284","2024-12-31","1","王洪良","王洪良",""
"920284","2024-12-31","2","0","0",""
"920284","2025-12-31","1","王洪良","王洪良","25.9400"
"920284","2025-12-31","2","王洪良,无锡灵睿企业管理咨询服务合伙企业(有限合伙)","王洪良","25.9400"
"920299","2024-12-31","1","南京灿能企业管理咨询有限公司,章晓敏,金耘岭,林宇","章晓敏,金耘岭,林宇一致行动人","53.5800"
"920299","2024-12-31","2","南京灿能企业管理咨询有限公司,章晓敏,金耘岭,林宇","章晓敏","32.2100"
"920299","2024-12-31","2","南京灿能企业管理咨询有限公司,章晓敏,金耘岭,林宇","金耘岭","26.8600"
"920299","2024-12-31","2","南京灿能企业管理咨询有限公司,章晓敏,金耘岭,林宇","林宇","26.8700"
"920299","2025-12-31","1","南京灿能企业管理咨询有限公司,章晓敏,金耘岭,林宇","章晓敏,金耘岭,林宇一致行动人","53.5800"
"920299","2025-12-31","2","南京灿能企业管理咨询有限公司,章晓敏,金耘岭,林宇","林宇","26.8700"
"920299","2025-12-31","2","南京灿能企业管理咨询有限公司,章晓敏,金耘岭,林宇","章晓敏","32.2100"
"920299","2025-12-31","2","南京灿能企业管理咨询有限公司,章晓敏,金耘岭,林宇","金耘岭","26.8600"
"920300","2024-12-31","1","王杰","王杰",""
"920300","2024-12-31","2","0","0",""
"920300","2025-12-31","1","王杰","王杰","27.2181"
"920300","2025-12-31","2","王杰","王杰","27.2181"
"920304","2024-12-31","1","0","刘西玉","24.3700"
"920304","2024-12-31","2","兴迪尔控股股份公司,刘西玉","刘西玉","24.3700"
"920304","2025-12-31","1","0","刘西玉","24.3700"
"920304","2025-12-31","2","兴迪尔控股股份公司,刘西玉,山东华阳农药化工集团有限公司","刘西玉,山东华阳农药化工集团有限公司","37.0300"
"920305","2024-12-31","1","张真","刘鹏,张真夫妇",""
"920305","2024-12-31","2","0","0",""
"920305","2025-12-31","1","张真","刘鹏,张真夫妇",""
"920305","2025-12-31","2","0","0",""
"920339","2024-12-31","1","李彭晴","李彭晴","44.3230"
"920339","2024-12-31","2","李彭晴,南通恒阳企业管理合伙企业(有限合伙),南通恒久企业管理合伙企业(有限合伙)","李彭晴","44.3230"
"920339","2025-12-31","1","李彭晴","李彭晴","44.3230"
"920339","2025-12-31","2","李彭晴,南通恒阳企业管理合伙企业(有限合伙),南通恒久企业管理合伙企业(有限合伙)","李彭晴","44.3230"
"920344","2024-12-31","1","北京东南医药投资控股有限公司","程永庆,印小明,程十庆一致行动人",""
"920344","2024-12-31","2","0","0",""
"920344","2025-12-31","1","北京东南医药投资控股有限公司","程永庆,印小明,程十庆一致行动人","45.9129"
"920344","2025-12-31","2","北京东南医药投资控股有限公司,程永庆,北京元进医药投资管理中心(普通合伙)","程永庆","43.6538"
"920344","2025-12-31","2","北京东南医药投资控股有限公司,程永庆,北京元进医药投资管理中心(普通合伙)","印小明","21.2500"
"920344","2025-12-31","2","北京东南医药投资控股有限公司,程永庆,北京元进医药投资管理中心(普通合伙)","程十庆","38.5091"
"920346","2024-12-31","1","周豪良,高建珍,周威迪","周豪良,高建珍夫妇及其子周威迪",""
"920346","2024-12-31","2","0","0",""
"920346","2025-12-31","1","周豪良,高建珍,周威迪","周豪良,高建珍夫妇及其子周威迪","64.1134"
"920346","2025-12-31","2","周威迪,胡玮灿,淄博威贸投资合伙企业(有限合伙),高建珍,周豪良,上海威贸投资管理有限公司","胡玮灿","0.7289"
"920346","2025-12-31","2","周威迪,胡玮灿,淄博威贸投资合伙企业(有限合伙),高建珍,周豪良,上海威贸投资管理有限公司","周豪良","48.5687"
"920346","2025-12-31","2","周威迪,胡玮灿,淄博威贸投资合伙企业(有限合伙),高建珍,周豪良,上海威贸投资管理有限公司","高建珍","18.8877"
"920346","2025-12-31","2","周威迪,胡玮灿,淄博威贸投资合伙企业(有限合伙),高建珍,周豪良,上海威贸投资管理有限公司","周威迪","2.7901"
"920351","2024-12-31","2","0","0",""
"920351","2024-12-31","1","湖南轩凯企业管理咨询有限公司","李卫红,刘慧夫妇",""
"920351","2025-12-31","2","湖南轩凯企业管理咨询有限公司,刘慧,李卫红,长沙源叁企业管理咨询合伙企业(有限合伙),长沙源捌企业管理咨询合伙企业(有限合伙),长沙源玖企业管理咨询合伙企业(有限合伙)","李卫红","39.5005"
"920351","2025-12-31","2","湖南轩凯企业管理咨询有限公司,刘慧,李卫红,长沙源叁企业管理咨询合伙企业(有限合伙),长沙源捌企业管理咨询合伙企业(有限合伙),长沙源玖企业管理咨询合伙企业(有限合伙)","刘慧","30.2476"
"920351","2025-12-31","1","湖南轩凯企业管理咨询有限公司","李卫红,刘慧夫妇","58.6411"
"920357","2024-12-31","1","胡啸宇,胡啸天","胡啸宇,胡啸天兄弟",""
"920357","2024-12-31","2","0","0",""
"920357","2025-12-31","1","胡啸宇,胡啸天","胡啸宇,胡啸天兄弟","57.5877"
"920357","2025-12-31","2","胡啸宇,胡啸天,芜湖众拓投资管理中心(有限合伙)","胡啸宇","37.0536"
"920357","2025-12-31","2","胡啸宇,胡啸天,芜湖众拓投资管理中心(有限合伙)","胡啸天","25.4205"
"920363","2024-12-31","2","0","0",""
"920363","2024-12-31","1","0","陆建红,张敏俐一致行动人",""
"920363","2025-12-31","1","0","陆建红,张敏俐一致行动人","54.6883"
"920363","2025-12-31","2","陆建红,张敏俐,常州市莱赛投资合伙企业(有限合伙)","陆建红","31.2100"
"920363","2025-12-31","2","陆建红,张敏俐,常州市莱赛投资合伙企业(有限合伙)","张敏俐","23.4783"
"920367","2024-12-31","1","张爱江","张爱江,张明,张佳,张咪,严棋鹏一致行动人",""
"920367","2024-12-31","2","0","0",""
"920367","2025-12-31","1","张爱江","张爱江,张明,张佳,张咪,严棋鹏","70.1229"
"920367","2025-12-31","2","张爱江,张明,张佳,张咪,严棋鹏,吉安吉州区凯达企业管理咨询中心(有限合伙)","张咪","3.4796"
"920367","2025-12-31","2","张爱江,张明,张佳,张咪,严棋鹏,吉安吉州区凯达企业管理咨询中心(有限合伙)","张佳","8.5146"
"920367","2025-12-31","2","张爱江,张明,张佳,张咪,严棋鹏,吉安吉州区凯达企业管理咨询中心(有限合伙)","张明","6.3803"
"920367","2025-12-31","2","张爱江,张明,张佳,张咪,严棋鹏,吉安吉州区凯达企业管理咨询中心(有限合伙)","严棋鹏","0.5444"
"920367","2025-12-31","2","张爱江,张明,张佳,张咪,严棋鹏,吉安吉州区凯达企业管理咨询中心(有限合伙)","张爱江","56.2040"
"920368","2024-12-31","1","海南惠智投资有限公司","钟宝申,李春安一致行动人","34.8900"
"920368","2024-12-31","2","海南惠智投资有限公司,李春安,钟保善","李春安","32.3200"
"920368","2024-12-31","2","海南惠智投资有限公司,李春安,钟保善","钟宝申","30.2100"
"920368","2024-12-31","2","海南惠智投资有限公司,李春安,钟保善","钟保善","0.5800"
"920368","2025-12-31","1","海南惠智投资有限公司","钟宝申,李春安一致行动人","34.6900"
"920368","2025-12-31","2","海南惠智投资有限公司,李春安,钟保善","李春安","32.2900"
"920368","2025-12-31","2","海南惠智投资有限公司,李春安,钟保善","钟保善","0.5700"
"920368","2025-12-31","2","海南惠智投资有限公司,李春安,钟保善","钟宝申","30.0400"
"920370","2024-12-31","1","暄洁控股股份有限公司","魏延田,魏文筠父女",""
"920370","2024-12-31","2","0","0",""
"920370","2025-12-31","1","暄洁控股股份有限公司","魏延田,魏文筠父女",""
"920370","2025-12-31","2","0","0",""
"920371","2024-12-31","1","China Egg Products ApS(丹麦)","Christian Nicholas Stadil",""
"920371","2024-12-31","2","0","0",""
"920371","2025-12-31","1","China Egg Products ApS","Christian Nicholas Stadil","65.8026"
"920371","2025-12-31","2","China Egg Products ApS","Christian Nicholas Stadil","65.8026"
"920374","2024-12-31","1","0","庄严,张敏,龙招喜一致行动人",""
"920374","2024-12-31","2","0","0",""
"920374","2025-12-31","1","0","庄严,张敏,龙招喜一致行动人","62.6239"
"920374","2025-12-31","2","庄严,张敏,龙招喜,深圳云程万里企业管理咨询中心(有限合伙),深圳创新微企业管理咨询中心(有限合伙)","张敏","17.2355"
"920374","2025-12-31","2","庄严,张敏,龙招喜,深圳云程万里企业管理咨询中心(有限合伙),深圳创新微企业管理咨询中心(有限合伙)","庄严","31.0587"
"920374","2025-12-31","2","庄严,张敏,龙招喜,深圳云程万里企业管理咨询中心(有限合伙),深圳创新微企业管理咨询中心(有限合伙)","龙招喜","14.3297"
"920375","2024-12-31","1","邓翔","邓翔",""
"920375","2024-12-31","2","0","0",""
"920375","2025-12-31","1","邓翔","邓翔","29.5300"
"920375","2025-12-31","2","邓翔,珠海乐创企业管理有限公司,李健,珠海乐派企业管理中心(有限合伙),李思秦","邓翔","29.5300"
"920375","2025-12-31","2","邓翔,珠海乐创企业管理有限公司,李健,珠海乐派企业管理中心(有限合伙),李思秦","李健","8.2800"
"920375","2025-12-31","2","邓翔,珠海乐创企业管理有限公司,李健,珠海乐派企业管理中心(有限合伙),李思秦","李思秦","0.9300"
"920378","2024-12-31","1","0","张新生,牛昕光,刘天鹏,张锡奎,李旭阳,刘德春,杜世强,陈升儒一致行动人","24.2800"
"920378","2024-12-31","2","张新生,牛昕光,刘天鹏,张锡奎,李旭阳,刘德春,杜世强,陈升儒,郭延伟,张春山,王永臣","刘天鹏","2.4369"
"920378","2024-12-31","2","张新生,牛昕光,刘天鹏,张锡奎,李旭阳,刘德春,杜世强,陈升儒,郭延伟,张春山,王永臣","刘德春","1.9606"
"920378","2024-12-31","2","张新生,牛昕光,刘天鹏,张锡奎,李旭阳,刘德春,杜世强,陈升儒,郭延伟,张春山,王永臣","郭延伟","0.4051"
"920378","2024-12-31","2","张新生,牛昕光,刘天鹏,张锡奎,李旭阳,刘德春,杜世强,陈升儒,郭延伟,张春山,王永臣","张新生","6.7991"
"920378","2024-12-31","2","张新生,牛昕光,刘天鹏,张锡奎,李旭阳,刘德春,杜世强,陈升儒,郭延伟,张春山,王永臣","王永臣","1.1592"
"920378","2024-12-31","2","张新生,牛昕光,刘天鹏,张锡奎,李旭阳,刘德春,杜世强,陈升儒,郭延伟,张春山,王永臣","牛昕光","5.4384"
"920378","2024-12-31","2","张新生,牛昕光,刘天鹏,张锡奎,李旭阳,刘德春,杜世强,陈升儒,郭延伟,张春山,王永臣","张春山","2.2157"
"920378","2024-12-31","2","张新生,牛昕光,刘天鹏,张锡奎,李旭阳,刘德春,杜世强,陈升儒,郭延伟,张春山,王永臣","张锡奎","2.7239"
"920378","2024-12-31","2","张新生,牛昕光,刘天鹏,张锡奎,李旭阳,刘德春,杜世强,陈升儒,郭延伟,张春山,王永臣","陈升儒,杜世强","2.2413"
"920378","2024-12-31","2","张新生,牛昕光,刘天鹏,张锡奎,李旭阳,刘德春,杜世强,陈升儒,郭延伟,张春山,王永臣","李旭阳","2.6798"
"920378","2025-12-31","1","0","张春山,张新生,宋登昌,周兴山一致行动人","11.0706"
"920378","2025-12-31","2","张春山,张新生,宋登昌,周兴山,郭延伟,荆震,于秋丽","张春山","2.2157"
"920378","2025-12-31","2","张春山,张新生,宋登昌,周兴山,郭延伟,荆震,于秋丽","张新生","6.7991"
"920378","2025-12-31","2","张春山,张新生,宋登昌,周兴山,郭延伟,荆震,于秋丽","宋登昌","1.0352"
"920378","2025-12-31","2","张春山,张新生,宋登昌,周兴山,郭延伟,荆震,于秋丽","周兴山","1.0206"
"920378","2025-12-31","2","张春山,张新生,宋登昌,周兴山,郭延伟,荆震,于秋丽","郭延伟","0.4050"
"920378","2025-12-31","2","张春山,张新生,宋登昌,周兴山,郭延伟,荆震,于秋丽","荆震","0.7690"
"920378","2025-12-31","2","张春山,张新生,宋登昌,周兴山,郭延伟,荆震,于秋丽","于秋丽","0.9195"
"920392","2024-12-31","1","董洪江","董洪江,陈玉传,张毅,段晓勇一致行动人","71.9479"
"920392","2024-12-31","2","董洪江,陈玉传,张毅,段晓勇,昆山宏佳共创企业管理中心(有限合伙),昆山佳运源企业管理中心(有限合伙)","段晓勇","9.2197"
"920392","2024-12-31","2","董洪江,陈玉传,张毅,段晓勇,昆山宏佳共创企业管理中心(有限合伙),昆山佳运源企业管理中心(有限合伙)","张毅","19.7615"
"920392","2024-12-31","2","董洪江,陈玉传,张毅,段晓勇,昆山宏佳共创企业管理中心(有限合伙),昆山佳运源企业管理中心(有限合伙)","陈玉传","21.1243"
"920392","2024-12-31","2","董洪江,陈玉传,张毅,段晓勇,昆山宏佳共创企业管理中心(有限合伙),昆山佳运源企业管理中心(有限合伙)","董洪江","32.5749"
"920392","2025-12-31","1","董洪江","董洪江,陈玉传,张毅,段晓勇一致行动人","72.0437"
"920392","2025-12-31","2","董洪江,陈玉传,张毅,段晓勇,昆山宏佳共创企业管理中心(有限合伙),昆山佳运源企业管理中心(有限合伙)","段晓勇","9.2324"
"920392","2025-12-31","2","董洪江,陈玉传,张毅,段晓勇,昆山宏佳共创企业管理中心(有限合伙),昆山佳运源企业管理中心(有限合伙)","董洪江","32.6164"
"920392","2025-12-31","2","董洪江,陈玉传,张毅,段晓勇,昆山宏佳共创企业管理中心(有限合伙),昆山佳运源企业管理中心(有限合伙)","陈玉传","21.1534"
"920392","2025-12-31","2","董洪江,陈玉传,张毅,段晓勇,昆山宏佳共创企业管理中心(有限合伙),昆山佳运源企业管理中心(有限合伙)","张毅","19.7887"
"920394","2024-12-31","2","泰和新材集团股份有限公司","烟台市人民政府国有资产监督管理委员会","21.8800"
"920394","2024-12-31","1","泰和新材集团股份有限公司","烟台市人民政府国有资产监督管理委员会","21.8800"
"920394","2025-12-31","1","泰和新材集团股份有限公司","烟台市人民政府国有资产监督管理委员会","22.0400"
"920394","2025-12-31","2","泰和新材集团股份有限公司","烟台市人民政府国有资产监督管理委员会","22.0400"
"920395","2024-12-31","2","忻宏","忻宏","40.6103"
"920395","2024-12-31","1","忻宏","忻宏","40.6103"
"920395","2025-12-31","1","忻宏","忻宏","39.6892"
"920395","2025-12-31","2","忻宏","忻宏","39.6892"
"920396","2024-12-31","1","杜发平","杜发平",""
"920396","2024-12-31","2","0","0",""
"920396","2025-12-31","1","杜发平","杜发平","29.5600"
"920396","2025-12-31","2","杜发平,常州市双灵企业管理咨询合伙企业(有限合伙)","杜发平","29.5600"
"920402","2024-12-31","1","中国平煤神马控股集团有限公司","河南省人民政府国有资产监督管理委员会",""
"920402","2024-12-31","2","0","0",""
"920402","2025-12-31","1","中国平煤神马控股集团有限公司","河南省人民政府国有资产监督管理委员会","54.9000"
"920402","2025-12-31","2","中国平煤神马控股集团有限公司","河南省人民政府国有资产监督管理委员会","54.9000"
"920403","2024-01-18","1","方燕丽","方燕丽,彭绪冰夫妻","54.0200"
"920403","2024-01-18","2","方燕丽,覃远照,方明,彭绪伟,熊风华,中信证券资管康农种业员工参与北交所战略配售集合资产管理计划","方明","0.7600"
"920403","2024-01-18","2","方燕丽,覃远照,方明,彭绪伟,熊风华,中信证券资管康农种业员工参与北交所战略配售集合资产管理计划","方燕丽","53.5000"
