"Stkcd","ShortName","Accper","Typrep","Source","F060101B"
"301309","万得凯","2025-06-30","A","0","1.866920"
"301309","万得凯","2025-06-30","B","0","2.177063"
"301309","万得凯","2025-09-30","A","0","1.238854"
"301309","万得凯","2025-12-31","A","0","0.794035"
"301309","万得凯","2025-12-31","B","0","0.474481"
"301309","万得凯","2026-03-31","A","0","0.070513"
"301310","鑫宏业","2020-12-31","A","1","0.949161"
"301310","鑫宏业","2020-12-31","B","1","0.630244"
"301310","鑫宏业","2021-12-31","A","1","1.070969"
"301310","鑫宏业","2021-12-31","B","1","1.100682"
"301310","鑫宏业","2022-12-31","A","1","1.493072"
"301310","鑫宏业","2022-12-31","B","1","1.482305"
"301310","鑫宏业","2023-03-31","A","1","-1.004388"
"301310","鑫宏业","2023-03-31","B","1","-1.022821"
"301310","鑫宏业","2023-06-30","A","0","1.364091"
"301310","鑫宏业","2023-06-30","B","0","1.251646"
"301310","鑫宏业","2023-09-30","A","0","0.287068"
"301310","鑫宏业","2023-12-31","A","0","-1.247610"
"301310","鑫宏业","2023-12-31","B","0","-1.370343"
"301310","鑫宏业","2024-03-31","A","0","-0.733734"
"301310","鑫宏业","2024-06-30","A","0","1.641107"
"301310","鑫宏业","2024-06-30","B","0","1.845383"
"301310","鑫宏业","2024-09-30","A","0","-0.200885"
"301310","鑫宏业","2024-12-31","A","0","0.579961"
"301310","鑫宏业","2024-12-31","B","0","0.849910"
"301310","鑫宏业","2025-03-31","A","0","-12.771516"
"301310","鑫宏业","2025-06-30","A","0","-11.206980"
"301310","鑫宏业","2025-06-30","B","0","-9.127397"
"301310","鑫宏业","2025-09-30","A","0","-7.210044"
"301310","鑫宏业","2025-12-31","A","0","-3.750006"
"301310","鑫宏业","2025-12-31","B","0","-3.389296"
"301310","鑫宏业","2026-03-31","A","0","-10.045095"
"301311","昆船智能","2019-12-31","A","1","-1.476752"
"301311","昆船智能","2019-12-31","B","1","-4.454181"
"301311","昆船智能","2020-12-31","A","1","1.244218"
"301311","昆船智能","2020-12-31","B","1","0.599920"
"301311","昆船智能","2021-12-31","A","1","0.646009"
"301311","昆船智能","2021-12-31","B","1","1.656942"
"301311","昆船智能","2022-06-30","A","1","-14.855433"
"301311","昆船智能","2022-06-30","B","1","-14.551020"
"301311","昆船智能","2022-09-30","A","1","-12.225063"
"301311","昆船智能","2022-09-30","B","1","-14.961729"
"301311","昆船智能","2022-12-31","A","0","-1.278490"
"301311","昆船智能","2022-12-31","B","0","-6.401571"
"301311","昆船智能","2023-03-31","A","0","-75.592138"
"301311","昆船智能","2023-06-30","A","0","-25.372455"
"301311","昆船智能","2023-06-30","B","0","-48.932920"
"301311","昆船智能","2023-09-30","A","0","-18.009031"
"301311","昆船智能","2023-12-31","A","0","-3.448518"
"301311","昆船智能","2023-12-31","B","0","-4.438514"
"301311","昆船智能","2024-03-31","A","0","-56.365258"
"301311","昆船智能","2024-06-30","A","0",""
"301311","昆船智能","2024-06-30","B","0",""
"301311","昆船智能","2024-09-30","A","0",""
"301311","昆船智能","2024-12-31","A","0","4.709885"
"301311","昆船智能","2024-12-31","B","0","-14.054094"
"301311","昆船智能","2025-03-31","A","0",""
"301311","昆船智能","2025-06-30","A","0",""
"301311","昆船智能","2025-06-30","B","0",""
"301311","昆船智能","2025-09-30","A","0",""
"301311","昆船智能","2025-12-31","A","0",""
"301311","昆船智能","2025-12-31","B","0",""
"301311","昆船智能","2026-03-31","A","0",""
"301312","智立方","2019-12-31","A","1","1.305084"
"301312","智立方","2019-12-31","B","1","1.487836"
"301312","智立方","2020-12-31","A","1","1.249453"
"301312","智立方","2020-12-31","B","1","1.224854"
"301312","智立方","2021-12-31","A","1","0.097586"
"301312","智立方","2021-12-31","B","1","-0.109680"
"301312","智立方","2022-03-31","A","1","2.109011"
"301312","智立方","2022-03-31","B","1","2.231771"
"301312","智立方","2022-06-30","A","0","2.308122"
"301312","智立方","2022-06-30","B","0","2.201204"
"301312","智立方","2022-09-30","A","0","1.145131"
"301312","智立方","2022-12-31","A","0","0.789885"
"301312","智立方","2022-12-31","B","0","0.767283"
"301312","智立方","2023-03-31","A","0","1.283931"
"301312","智立方","2023-06-30","A","0","1.620427"
"301312","智立方","2023-06-30","B","0","0.635178"
"301312","智立方","2023-09-30","A","0","1.753282"
"301312","智立方","2023-12-31","A","0","1.768438"
"301312","智立方","2023-12-31","B","0","1.760298"
"301312","智立方","2024-03-31","A","0",""
"301312","智立方","2024-06-30","A","0","-1.593234"
"301312","智立方","2024-06-30","B","0","-5.288128"
"301312","智立方","2024-09-30","A","0","0.619632"
"301312","智立方","2024-12-31","A","0","1.042385"
"301312","智立方","2024-12-31","B","0","-0.211265"
"301312","智立方","2025-03-31","A","0","-1.336391"
"301312","智立方","2025-06-30","A","0","-0.550957"
"301312","智立方","2025-06-30","B","0","-0.407777"
"301312","智立方","2025-09-30","A","0","0.665976"
"301312","智立方","2025-12-31","A","0","0.747516"
"301312","智立方","2025-12-31","B","0","0.799395"
"301312","智立方","2026-03-31","A","0","-1.781923"
"301313","凡拓数创","2019-12-31","A","1","0.748260"
"301313","凡拓数创","2019-12-31","B","1","0.776893"
"301313","凡拓数创","2020-12-31","A","1","0.577016"
"301313","凡拓数创","2020-12-31","B","1","0.276849"
"301313","凡拓数创","2021-12-31","A","1","0.437966"
"301313","凡拓数创","2021-12-31","B","1","0.637278"
"301313","凡拓数创","2022-06-30","A","1","-3.593031"
"301313","凡拓数创","2022-06-30","B","1","-1.092398"
"301313","凡拓数创","2022-09-30","A","0","-0.783410"
"301313","凡拓数创","2022-12-31","A","0","0.438848"
"301313","凡拓数创","2022-12-31","B","0","0.806329"
"301313","凡拓数创","2023-03-31","A","0",""
"301313","凡拓数创","2023-06-30","A","0",""
"301313","凡拓数创","2023-06-30","B","0",""
"301313","凡拓数创","2023-09-30","A","0",""
"301313","凡拓数创","2023-12-31","A","0","2.165963"
"301313","凡拓数创","2023-12-31","B","0","-0.998490"
"301313","凡拓数创","2024-03-31","A","0",""
"301313","凡拓数创","2024-06-30","A","0",""
"301313","凡拓数创","2024-06-30","B","0",""
"301313","凡拓数创","2024-09-30","A","0",""
"301313","凡拓数创","2024-12-31","A","0",""
"301313","凡拓数创","2024-12-31","B","0",""
"301313","凡拓数创","2025-03-31","A","0",""
"301313","凡拓数创","2025-06-30","A","0",""
"301313","凡拓数创","2025-06-30","B","0",""
"301313","凡拓数创","2025-09-30","A","0",""
"301313","凡拓数创","2025-12-31","A","0",""
"301313","凡拓数创","2025-12-31","B","0",""
"301313","凡拓数创","2026-03-31","A","0",""
"301314","科瑞思","2019-12-31","A","1","1.185999"
"301314","科瑞思","2019-12-31","B","1","2.740970"
"301314","科瑞思","2020-12-31","A","1","1.267914"
"301314","科瑞思","2020-12-31","B","1","4.236706"
"301314","科瑞思","2021-12-31","A","1","0.868165"
"301314","科瑞思","2021-12-31","B","1","0.995924"
"301314","科瑞思","2022-06-30","A","1","1.093905"
"301314","科瑞思","2022-06-30","B","1","16.530155"
"301314","科瑞思","2022-12-31","A","0","1.509243"
"301314","科瑞思","2022-12-31","B","0","1.450570"
"301314","科瑞思","2023-03-31","A","0","-0.202245"
"301314","科瑞思","2023-06-30","A","0","0.371869"
"301314","科瑞思","2023-06-30","B","0",""
"301314","科瑞思","2023-09-30","A","0","1.586156"
"301314","科瑞思","2023-12-31","A","0","0.616398"
"301314","科瑞思","2023-12-31","B","0","2.045430"
"301314","科瑞思","2024-03-31","A","0","1.318090"
"301314","科瑞思","2024-06-30","A","0","1.645217"
"301314","科瑞思","2024-06-30","B","0","-0.964924"
"301314","科瑞思","2024-09-30","A","0","1.937208"
"301314","科瑞思","2024-12-31","A","0","2.831434"
"301314","科瑞思","2024-12-31","B","0","-3.466744"
"301314","科瑞思","2025-03-31","A","0","-2.682282"
"301314","科瑞思","2025-06-30","A","0","0.257028"
"301314","科瑞思","2025-06-30","B","0","-3.854948"
"301314","科瑞思","2025-09-30","A","0","0.261547"
"301314","科瑞思","2025-12-31","A","0","1.211143"
"301314","科瑞思","2025-12-31","B","0","-5.093244"
"301314","科瑞思","2026-03-31","A","0","-3.342476"
"301315","威士顿","2020-12-31","A","1","0.734163"
"301315","威士顿","2020-12-31","B","1","0.751854"
"301315","威士顿","2021-12-31","A","1","0.870887"
"301315","威士顿","2021-12-31","B","1","0.861201"
"301315","威士顿","2022-12-31","A","1","0.845485"
"301315","威士顿","2022-12-31","B","1","0.899316"
"301315","威士顿","2023-03-31","A","1","-4.163471"
"301315","威士顿","2023-03-31","B","1","-3.991958"
"301315","威士顿","2023-06-30","A","0","-1.413028"
"301315","威士顿","2023-06-30","B","0","-1.436267"
"301315","威士顿","2023-09-30","A","0","-1.601904"
"301315","威士顿","2023-12-31","A","0","0.608829"
"301315","威士顿","2023-12-31","B","0","0.561041"
"301315","威士顿","2024-03-31","A","0","-2.968205"
"301315","威士顿","2024-06-30","A","0","-1.096858"
"301315","威士顿","2024-06-30","B","0","-1.138986"
"301315","威士顿","2024-09-30","A","0","-2.634710"
"301315","威士顿","2024-12-31","A","0","0.634084"
"301315","威士顿","2024-12-31","B","0","0.993283"
"301315","威士顿","2025-03-31","A","0","-4.020819"
"301315","威士顿","2025-06-30","A","0","0.218707"
"301315","威士顿","2025-06-30","B","0","-0.843069"
"301315","威士顿","2025-09-30","A","0","1.621897"
"301315","威士顿","2025-12-31","A","0","2.187555"
"301315","威士顿","2025-12-31","B","0","1.729972"
"301315","威士顿","2026-03-31","A","0","-2.249983"
"301316","慧博云通","2019-12-31","A","1","0.785294"
"301316","慧博云通","2019-12-31","B","1","-2.005454"
"301316","慧博云通","2020-12-31","A","1","1.796932"
"301316","慧博云通","2020-12-31","B","1","0.219571"
"301316","慧博云通","2021-12-31","A","1","0.374703"
"301316","慧博云通","2021-12-31","B","1","-0.708286"
"301316","慧博云通","2022-09-30","A","0","-0.398064"
"301316","慧博云通","2022-12-31","A","0","0.574585"
"301316","慧博云通","2022-12-31","B","0","0.893161"
"301316","慧博云通","2023-03-31","A","0","-2.726238"
"301316","慧博云通","2023-06-30","A","0","-0.502939"
"301316","慧博云通","2023-06-30","B","0","-0.186297"
"301316","慧博云通","2023-09-30","A","0","-0.315876"
"301316","慧博云通","2023-12-31","A","0","1.129212"
"301316","慧博云通","2023-12-31","B","0","1.701535"
"301316","慧博云通","2024-03-31","A","0","-3.215043"
"301316","慧博云通","2024-06-30","A","0","-1.617132"
"301316","慧博云通","2024-06-30","B","0","-0.837825"
"301316","慧博云通","2024-09-30","A","0","-0.761220"
"301316","慧博云通","2024-12-31","A","0","0.952483"
"301316","慧博云通","2024-12-31","B","0","1.446600"
"301316","慧博云通","2025-03-31","A","0","-46.476003"
"301316","慧博云通","2025-06-30","A","0","-25.096483"
"301316","慧博云通","2025-06-30","B","0",""
"301316","慧博云通","2025-09-30","A","0","-1.684239"
"301316","慧博云通","2025-12-31","A","0","1.031232"
"301316","慧博云通","2025-12-31","B","0","1.092311"
"301316","慧博云通","2026-03-31","A","0","-21.059494"
"301317","鑫磊股份","2019-12-31","A","1","1.276886"
"301317","鑫磊股份","2019-12-31","B","1","1.378181"
"301317","鑫磊股份","2020-12-31","A","1","1.827015"
"301317","鑫磊股份","2020-12-31","B","1","1.877161"
"301317","鑫磊股份","2021-12-31","A","1","0.457877"
"301317","鑫磊股份","2021-12-31","B","1","0.525601"
"301317","鑫磊股份","2022-06-30","A","1","0.553104"
"301317","鑫磊股份","2022-06-30","B","1","0.564551"
"301317","鑫磊股份","2022-09-30","A","1","0.700753"
"301317","鑫磊股份","2022-09-30","B","1","0.760435"
"301317","鑫磊股份","2022-12-31","A","0","0.890046"
"301317","鑫磊股份","2022-12-31","B","0","0.933707"
"301317","鑫磊股份","2023-03-31","A","0","1.482730"
"301317","鑫磊股份","2023-06-30","A","0","0.412214"
"301317","鑫磊股份","2023-06-30","B","0","0.311953"
"301317","鑫磊股份","2023-09-30","A","0","-0.099576"
"301317","鑫磊股份","2023-12-31","A","0","0.215927"
"301317","鑫磊股份","2023-12-31","B","0","0.222643"
"301317","鑫磊股份","2024-03-31","A","0","-9.900861"
"301317","鑫磊股份","2024-06-30","A","0","-4.189784"
"301317","鑫磊股份","2024-06-30","B","0","-3.523324"
"301317","鑫磊股份","2024-09-30","A","0","-4.070402"
"301317","鑫磊股份","2024-12-31","A","0","-2.849154"
"301317","鑫磊股份","2024-12-31","B","0","-3.668819"
"301317","鑫磊股份","2025-03-31","A","0","-0.126116"
"301317","鑫磊股份","2025-06-30","A","0","-0.225036"
"301317","鑫磊股份","2025-06-30","B","0","-0.231227"
"301317","鑫磊股份","2025-09-30","A","0","-0.169830"
"301317","鑫磊股份","2025-12-31","A","0","-0.345007"
"301317","鑫磊股份","2025-12-31","B","0","-0.357615"
"301317","鑫磊股份","2026-03-31","A","0",""
"301318","维海德","2019-12-31","A","1","0.986295"
"301318","维海德","2019-12-31","B","1","1.054962"
"301318","维海德","2020-12-31","A","1","0.834010"
"301318","维海德","2020-12-31","B","1","0.833699"
"301318","维海德","2021-12-31","A","1","0.884836"
"301318","维海德","2021-12-31","B","1","0.858609"
"301318","维海德","2022-03-31","A","1","0.297486"
"301318","维海德","2022-03-31","B","1","0.296135"
"301318","维海德","2022-06-30","A","0","0.167622"
"301318","维海德","2022-06-30","B","0","0.166861"
"301318","维海德","2022-09-30","A","0","0.384334"
"301318","维海德","2022-12-31","A","0","0.824973"
"301318","维海德","2022-12-31","B","0","0.846328"
"301318","维海德","2023-03-31","A","0","0.077515"
"301318","维海德","2023-06-30","A","0","1.341777"
"301318","维海德","2023-06-30","B","0","1.203074"
"301318","维海德","2023-09-30","A","0","1.189281"
"301318","维海德","2023-12-31","A","0","1.107831"
"301318","维海德","2023-12-31","B","0","0.905755"
"301318","维海德","2024-03-31","A","0","0.384793"
"301318","维海德","2024-06-30","A","0","0.254925"
"301318","维海德","2024-06-30","B","0","0.237719"
"301318","维海德","2024-09-30","A","0","0.362834"
"301318","维海德","2024-12-31","A","0","0.587421"
"301318","维海德","2024-12-31","B","0","0.414736"
"301318","维海德","2025-03-31","A","0","0.038794"
"301318","维海德","2025-06-30","A","0","1.021455"
"301318","维海德","2025-06-30","B","0","0.876822"
"301318","维海德","2025-09-30","A","0","1.451935"
"301318","维海德","2025-12-31","A","0","1.635522"
"301318","维海德","2025-12-31","B","0","1.106907"
"301318","维海德","2026-03-31","A","0","-5.252523"
"301319","唯特偶","2019-12-31","B","1","0.612566"
"301319","唯特偶","2019-12-31","A","1","0.540619"
"301319","唯特偶","2020-12-31","A","1","0.913747"
"301319","唯特偶","2020-12-31","B","1","0.940982"
"301319","唯特偶","2021-12-31","B","1","-0.296560"
"301319","唯特偶","2021-12-31","A","1","-0.173024"
"301319","唯特偶","2022-06-30","A","1","0.027012"
"301319","唯特偶","2022-06-30","B","1","-0.341721"
"301319","唯特偶","2022-09-30","A","0","1.020842"
"301319","唯特偶","2022-12-31","A","0","0.976326"
"301319","唯特偶","2022-12-31","B","0","0.912899"
"301319","唯特偶","2023-03-31","A","0","1.064160"
"301319","唯特偶","2023-06-30","A","0","0.578512"
"301319","唯特偶","2023-06-30","B","0","0.640005"
"301319","唯特偶","2023-09-30","A","0","0.318410"
"301319","唯特偶","2023-12-31","A","0","0.562426"
"301319","唯特偶","2023-12-31","B","0","0.552966"
"301319","唯特偶","2024-03-31","A","0","1.267286"
"301319","唯特偶","2024-06-30","A","0","0.271726"
"301319","唯特偶","2024-06-30","B","0","-3.639201"
"301319","唯特偶","2024-09-30","A","0","0.066536"
"301319","唯特偶","2024-12-31","A","0","-0.078987"
"301319","唯特偶","2024-12-31","B","0","-2.337590"
"301319","唯特偶","2025-03-31","A","0","0.826394"
"301319","唯特偶","2025-06-30","A","0","0.540771"
"301319","唯特偶","2025-06-30","B","0","0.602821"
"301319","唯特偶","2025-09-30","A","0","1.177691"
"301319","唯特偶","2025-12-31","A","0","1.080199"
"301319","唯特偶","2025-12-31","B","0","0.923431"
"301319","唯特偶","2026-03-31","A","0","-4.381793"
"301320","豪江智能","2020-12-31","A","1","1.738796"
"301320","豪江智能","2020-12-31","B","1","1.799622"
"301320","豪江智能","2021-12-31","A","1","1.308282"
"301320","豪江智能","2021-12-31","B","1","1.137902"
"301320","豪江智能","2022-12-31","A","1","0.103477"
"301320","豪江智能","2022-12-31","B","1","-0.364940"
"301320","豪江智能","2023-03-31","A","1","0.585255"
"301320","豪江智能","2023-03-31","B","1","0.544227"
"301320","豪江智能","2023-06-30","A","0","0.205976"
"301320","豪江智能","2023-06-30","B","0","0.201342"
"301320","豪江智能","2023-09-30","A","0","0.436783"
"301320","豪江智能","2023-12-31","A","0","2.403026"
"301320","豪江智能","2023-12-31","B","0","0.755312"
"301320","豪江智能","2024-03-31","A","0","0.058341"
"301320","豪江智能","2024-06-30","A","0","-0.451190"
"301320","豪江智能","2024-06-30","B","0","0.592997"
"301320","豪江智能","2024-09-30","A","0","0.614781"
"301320","豪江智能","2024-12-31","A","0","1.070445"
"301320","豪江智能","2024-12-31","B","0","0.628616"
"301320","豪江智能","2025-03-31","A","0","4.884672"
"301320","豪江智能","2025-06-30","A","0","2.975853"
"301320","豪江智能","2025-06-30","B","0","1.557818"
"301320","豪江智能","2025-09-30","A","0","4.334614"
"301320","豪江智能","2025-12-31","A","0","10.924603"
"301320","豪江智能","2025-12-31","B","0","1.709065"
"301320","豪江智能","2026-03-31","A","0","-18.727453"
"301321","翰博高新","2019-12-31","A","0","1.824235"
"301321","翰博高新","2019-12-31","B","0",""
"301321","翰博高新","2020-03-31","A","0","2.240732"
"301321","翰博高新","2020-03-31","B","0",""
"301321","翰博高新","2020-06-30","A","0","0.864741"
"301321","翰博高新","2020-06-30","B","0","-4.690754"
"301321","翰博高新","2020-09-30","A","0","1.097010"
"301321","翰博高新","2020-09-30","B","0","-10.234681"
"301321","翰博高新","2020-12-31","A","0","1.771579"
"301321","翰博高新","2020-12-31","B","0","1.401017"
"301321","翰博高新","2021-03-31","A","0","-1.203944"
"301321","翰博高新","2021-03-31","B","0","2.307232"
"301321","翰博高新","2021-06-30","A","0","2.711135"
"301321","翰博高新","2021-06-30","B","0",""
"301321","翰博高新","2021-09-30","A","0","0.859854"
"301321","翰博高新","2021-09-30","B","0",""
"301321","翰博高新","2021-12-31","A","0","2.011376"
"301321","翰博高新","2021-12-31","B","0",""
"301321","翰博高新","2022-03-31","A","0","-0.093603"
"301321","翰博高新","2022-03-31","B","0","29.506123"
"301321","翰博高新","2022-06-30","A","0","-0.922181"
"301321","翰博高新","2022-06-30","B","0","0.202293"
"301321","翰博高新","2022-09-30","A","0","1.011518"
"301321","翰博高新","2022-12-31","A","0",""
"301321","翰博高新","2022-12-31","B","0","4.252207"
"301321","翰博高新","2023-03-31","A","0","-14.543659"
"301321","翰博高新","2023-06-30","A","0","0.727188"
"301321","翰博高新","2023-06-30","B","0","10.750529"
"301321","翰博高新","2023-09-30","A","0","0.979866"
"301321","翰博高新","2023-12-31","A","0","3.072342"
"301321","翰博高新","2023-12-31","B","0","21.954100"
"301321","翰博高新","2024-03-31","A","0",""
"301321","翰博高新","2024-06-30","A","0",""
"301321","翰博高新","2024-06-30","B","0",""
"301321","翰博高新","2024-09-30","A","0",""
"301321","翰博高新","2024-12-31","A","0",""
"301321","翰博高新","2024-12-31","B","0",""
"301321","翰博高新","2025-03-31","A","0",""
"301321","翰博高新","2025-06-30","A","0",""
"301321","翰博高新","2025-06-30","B","0",""
"301321","翰博高新","2025-09-30","A","0",""
"301321","翰博高新","2025-12-31","A","0",""
"301321","翰博高新","2025-12-31","B","0","1.791848"
"301321","翰博高新","2026-03-31","A","0","-20.847923"
"301322","绿通科技","2019-12-31","A","1","1.369038"
"301322","绿通科技","2020-12-31","A","1","1.072261"
"301322","绿通科技","2021-12-31","A","1","0.824578"
"301322","绿通科技","2022-06-30","A","1","0.964569"
"301322","绿通科技","2022-12-31","A","0","0.810535"
"301322","绿通科技","2023-03-31","A","0","1.287868"
"301322","绿通科技","2023-06-30","A","0","0.748929"
"301322","绿通科技","2023-09-30","A","0","0.820110"
"301322","绿通科技","2023-12-31","A","0","0.608535"
"301322","绿通科技","2023-12-31","B","0","0.608531"
"301322","绿通科技","2024-03-31","A","0","1.359101"
"301322","绿通科技","2024-06-30","A","0","1.277250"
"301322","绿通科技","2024-06-30","B","0","1.277423"
"301322","绿通科技","2024-09-30","A","0","1.391017"
"301322","绿通科技","2024-12-31","A","0","2.029784"
"301322","绿通科技","2024-12-31","B","0","2.065813"
"301322","绿通科技","2025-03-31","A","0","1.660418"
"301322","绿通科技","2025-06-30","A","0","2.097023"
"301322","绿通科技","2025-06-30","B","0","2.627487"
"301322","绿通科技","2025-09-30","A","0","1.640495"
"301322","绿通科技","2025-12-31","A","0","0.965466"
"301322","绿通科技","2025-12-31","B","0","11.512437"
"301322","绿通科技","2026-03-31","A","0",""
"301323","新莱福","2020-12-31","A","1","0.988169"
"301323","新莱福","2020-12-31","B","1","0.657622"
"301323","新莱福","2021-12-31","A","1","1.088616"
"301323","新莱福","2021-12-31","B","1","1.177472"
"301323","新莱福","2022-12-31","A","1","1.399594"
"301323","新莱福","2022-12-31","B","1","2.947195"
"301323","新莱福","2023-03-31","A","1","0.333179"
"301323","新莱福","2023-03-31","B","1","2.877770"
"301323","新莱福","2023-06-30","A","0","0.297238"
"301323","新莱福","2023-06-30","B","0","-35.717336"
"301323","新莱福","2023-09-30","A","0","0.652556"
"301323","新莱福","2023-12-31","A","0","0.845402"
"301323","新莱福","2023-12-31","B","0","-16.852020"
"301323","新莱福","2024-03-31","A","0","0.412730"
"301323","新莱福","2024-06-30","A","0","0.457833"
"301323","新莱福","2024-06-30","B","0","-2.587500"
"301323","新莱福","2024-09-30","A","0","0.817499"
"301323","新莱福","2024-12-31","A","0","0.935471"
"301323","新莱福","2024-12-31","B","0","36.051332"
"301323","新莱福","2025-03-31","A","0","0.370282"
"301323","新莱福","2025-06-30","A","0","0.193428"
"301323","新莱福","2025-06-30","B","0",""
"301323","新莱福","2025-09-30","A","0","0.372718"
"301323","新莱福","2025-12-31","A","0","0.648706"
"301323","新莱福","2025-12-31","B","0","-0.541857"
"301323","新莱福","2026-03-31","A","0","-1.006854"
"301325","曼恩斯特","2020-12-31","A","1","0.779761"
"301325","曼恩斯特","2020-12-31","B","1","0.750064"
"301325","曼恩斯特","2021-12-31","A","1","0.369190"
"301325","曼恩斯特","2021-12-31","B","1","0.345118"
"301325","曼恩斯特","2022-12-31","A","1","0.417888"
"301325","曼恩斯特","2022-12-31","B","1","0.342413"
"301325","曼恩斯特","2023-03-31","A","1","0.226308"
"301325","曼恩斯特","2023-03-31","B","1","0.116316"
"301325","曼恩斯特","2023-06-30","A","0","0.218963"
"301325","曼恩斯特","2023-06-30","B","0","0.117663"
"301325","曼恩斯特","2023-09-30","A","0","0.077340"
"301325","曼恩斯特","2023-12-31","A","0","-0.234874"
"301325","曼恩斯特","2023-12-31","B","0","-0.836900"
"301325","曼恩斯特","2024-03-31","A","0","-1.952530"
"301325","曼恩斯特","2024-06-30","A","0","-7.481613"
"301325","曼恩斯特","2024-06-30","B","0","0.259500"
"301325","曼恩斯特","2024-09-30","A","0","-8.723375"
"301325","曼恩斯特","2024-12-31","A","0","-4.811738"
"301325","曼恩斯特","2024-12-31","B","0","0.484395"
"301325","曼恩斯特","2025-03-31","A","0","-5.108180"
"301325","曼恩斯特","2025-06-30","A","0",""
"301325","曼恩斯特","2025-06-30","B","0",""
"301325","曼恩斯特","2025-09-30","A","0",""
"301325","曼恩斯特","2025-12-31","A","0",""
"301325","曼恩斯特","2025-12-31","B","0",""
"301325","曼恩斯特","2026-03-31","A","0",""
"301326","捷邦科技","2019-12-31","A","1","0.935113"
"301326","捷邦科技","2019-12-31","B","1","1.287178"
"301326","捷邦科技","2020-12-31","A","1","0.228067"
"301326","捷邦科技","2020-12-31","B","1","-0.114503"
"301326","捷邦科技","2021-12-31","A","1","1.853453"
"301326","捷邦科技","2021-12-31","B","1","0.581628"
"301326","捷邦科技","2022-06-30","A","1","-0.524441"
"301326","捷邦科技","2022-06-30","B","1","-3.020610"
"301326","捷邦科技","2022-09-30","A","0","-0.752007"
"301326","捷邦科技","2022-12-31","A","0","-0.290496"
"301326","捷邦科技","2022-12-31","B","0","-1.486025"
"301326","捷邦科技","2023-03-31","A","0",""
"301326","捷邦科技","2023-06-30","A","0",""
"301326","捷邦科技","2023-06-30","B","0","5.088686"
"301326","捷邦科技","2023-09-30","A","0",""
"301326","捷邦科技","2023-12-31","A","0",""
"301326","捷邦科技","2023-12-31","B","0","0.368583"
"301326","捷邦科技","2024-03-31","A","0",""
"301326","捷邦科技","2024-06-30","A","0",""
"301326","捷邦科技","2024-06-30","B","0",""
"301326","捷邦科技","2024-09-30","A","0","1.503146"
"301326","捷邦科技","2024-12-31","A","0",""
"301326","捷邦科技","2024-12-31","B","0",""
"301326","捷邦科技","2025-03-31","A","0",""
"301326","捷邦科技","2025-06-30","A","0",""
"301326","捷邦科技","2025-06-30","B","0",""
"301326","捷邦科技","2025-09-30","A","0","-5.409713"
"301326","捷邦科技","2025-12-31","A","0",""
"301326","捷邦科技","2025-12-31","B","0",""
"301326","捷邦科技","2026-03-31","A","0",""
"301327","华宝新能","2019-12-31","A","1","0.297344"
"301327","华宝新能","2019-12-31","B","1","0.570012"
"301327","华宝新能","2020-12-31","A","1","0.733230"
"301327","华宝新能","2020-12-31","B","1","0.514209"
"301327","华宝新能","2021-12-31","A","1","0.482636"
"301327","华宝新能","2021-12-31","B","1","0.286757"
"301327","华宝新能","2022-06-30","A","1","-0.393855"
"301327","华宝新能","2022-06-30","B","1","-0.312831"
"301327","华宝新能","2022-09-30","A","0","0.096482"
"301327","华宝新能","2022-12-31","A","0","0.413452"
"301327","华宝新能","2022-12-31","B","0","0.168410"
"301327","华宝新能","2023-03-31","A","0",""
"301327","华宝新能","2023-06-30","A","0",""
"301327","华宝新能","2023-06-30","B","0","-2.833876"
"301327","华宝新能","2023-09-30","A","0",""
"301327","华宝新能","2023-12-31","A","0",""
"301327","华宝新能","2023-12-31","B","0",""
"301327","华宝新能","2024-03-31","A","0","0.552172"
"301327","华宝新能","2024-06-30","A","0","1.842574"
"301327","华宝新能","2024-06-30","B","0","-0.373845"
"301327","华宝新能","2024-09-30","A","0","2.282949"
"301327","华宝新能","2024-12-31","A","0","3.186366"
"301327","华宝新能","2024-12-31","B","0","-1.285951"
"301327","华宝新能","2025-03-31","A","0","-5.123518"
"301327","华宝新能","2025-06-30","A","0","-4.604009"
"301327","华宝新能","2025-06-30","B","0","-17.455517"
"301327","华宝新能","2025-09-30","A","0","-3.703333"
"301327","华宝新能","2025-12-31","A","0","-43.750366"
"301327","华宝新能","2025-12-31","B","0",""
"301327","华宝新能","2026-03-31","A","0","-7.906708"
"301328","维峰电子","2019-12-31","A","1","1.178600"
"301328","维峰电子","2019-12-31","B","1","1.106269"
"301328","维峰电子","2020-12-31","A","1","0.960680"
"301328","维峰电子","2020-12-31","B","1","1.058671"
"301328","维峰电子","2021-12-31","A","1","0.525653"
"301328","维峰电子","2021-12-31","B","1","0.539475"
"301328","维峰电子","2022-06-30","A","1","0.603127"
"301328","维峰电子","2022-06-30","B","1","0.487246"
"301328","维峰电子","2022-09-30","A","0","0.544924"
"301328","维峰电子","2022-12-31","A","0","0.911297"
"301328","维峰电子","2022-12-31","B","0","0.662745"
"301328","维峰电子","2023-03-31","A","0","0.056371"
"301328","维峰电子","2023-06-30","A","0","0.803459"
"301328","维峰电子","2023-06-30","B","0","1.166301"
"301328","维峰电子","2023-09-30","A","0","0.948075"
"301328","维峰电子","2023-12-31","A","0","1.042455"
"301328","维峰电子","2023-12-31","B","0","1.518441"
