"Stkcd","ShortName","Accper","Typrep","Source","F080601A","F081602C"
"000019","深粮控股","2021-06-30","B","0","0.134557","409.505847"
"000019","深粮控股","2021-09-30","A","0","0.064488","-0.048312"
"000019","深粮控股","2021-12-31","A","0","0.049284","-0.146827"
"000019","深粮控股","2021-12-31","B","0","0.160728","21.504918"
"000019","深粮控股","2022-03-31","A","0","-0.005514","-0.136411"
"000019","深粮控股","2022-06-30","A","0","-0.004814","-0.175620"
"000019","深粮控股","2022-06-30","B","0","-0.010067","0.208177"
"000019","深粮控股","2022-09-30","A","0","0.008019","-0.157438"
"000019","深粮控股","2022-12-31","A","0","-0.029765","-0.180170"
"000019","深粮控股","2022-12-31","B","0","0.070432","0.335993"
"000019","深粮控股","2023-03-31","A","0","0.062953","-0.387051"
"000019","深粮控股","2023-06-30","A","0","0.018538","-0.347172"
"000019","深粮控股","2023-06-30","B","0","0.004951","-0.150602"
"000019","深粮控股","2023-09-30","A","0","0.033423","-0.296246"
"000019","深粮控股","2023-12-31","A","0","-0.005773","-0.255358"
"000019","深粮控股","2023-12-31","B","0","0.038451","-0.232910"
"000019","深粮控股","2024-03-31","A","0","-0.037442","-0.198649"
"000019","深粮控股","2024-06-30","A","0","-0.001118","-0.146732"
"000019","深粮控股","2024-06-30","B","0","-0.029144","0.015469"
"000019","深粮控股","2024-09-30","A","0","-0.024020","-0.151200"
"000019","深粮控股","2024-12-31","A","0","0.042095","-0.131650"
"000019","深粮控股","2024-12-31","B","0","0.082028","0.085648"
"000019","深粮控股","2025-03-31","A","0","-0.045625","0.143265"
"000019","深粮控股","2025-06-30","A","0","-0.085023","-0.013336"
"000019","深粮控股","2025-06-30","B","0","-0.027915","-0.081092"
"000019","深粮控股","2025-09-30","A","0","-0.091087","0.030603"
"000019","深粮控股","2025-12-31","A","0","-0.044359","0.024221"
"000019","深粮控股","2025-12-31","B","0","0.095683","0.235114"
"000019","深粮控股","2026-03-31","A","0","0.014916","-0.054753"
"000020","深华发A","2019-12-31","A","0","-0.004742","0.132660"
"000020","深华发A","2019-12-31","B","0","-0.032123","0.039307"
"000020","深华发A","2020-03-31","A","0","0.010023","-0.389942"
"000020","深华发A","2020-03-31","B","0","-0.006055","-0.115717"
"000020","深华发A","2020-06-30","A","0","-0.005799","-0.113467"
"000020","深华发A","2020-06-30","B","0","-0.004919","-0.073200"
"000020","深华发A","2020-09-30","A","0","0.025560","-0.087658"
"000020","深华发A","2020-09-30","B","0","-0.003934","-0.056469"
"000020","深华发A","2020-12-31","A","0","0.022170","-0.041321"
"000020","深华发A","2020-12-31","B","0","-0.019232","-0.024978"
"000020","深华发A","2021-03-31","A","0","0.015521","1.174658"
"000020","深华发A","2021-03-31","B","0","-0.004555","0.464288"
"000020","深华发A","2021-06-30","A","0","0.072586","0.302392"
"000020","深华发A","2021-06-30","B","0","-0.009708","0.324492"
"000020","深华发A","2021-09-30","A","0","0.065740","0.204927"
"000020","深华发A","2021-12-31","A","0","0.051218","0.106787"
"000020","深华发A","2021-12-31","B","0","-0.002976","0.277217"
"000020","深华发A","2022-03-31","A","0","-0.055706","-0.100322"
"000020","深华发A","2022-06-30","A","0","-0.033004","-0.095719"
"000020","深华发A","2022-06-30","B","0","0.005240","0.089235"
"000020","深华发A","2022-09-30","A","0","-0.070148","-0.142312"
"000020","深华发A","2022-12-31","A","0","-0.077446","-0.132151"
"000020","深华发A","2022-12-31","B","0","0.008911","-0.036133"
"000020","深华发A","2023-03-31","A","0","-0.041959","0.023795"
"000020","深华发A","2023-06-30","A","0","-0.041498","0.064182"
"000020","深华发A","2023-06-30","B","0","-0.108012","-0.130317"
"000020","深华发A","2023-09-30","A","0","0.001539","0.162549"
"000020","深华发A","2023-12-31","A","0","-0.062874","0.093472"
"000020","深华发A","2023-12-31","B","0","-0.084111","-0.141556"
"000020","深华发A","2024-03-31","A","0","0.038902","0.247026"
"000020","深华发A","2024-06-30","A","0","0.104892","0.083066"
"000020","深华发A","2024-06-30","B","0","0.027803","-0.119668"
"000020","深华发A","2024-09-30","A","0","0.154932","0.007449"
"000020","深华发A","2024-12-31","A","0","0.192181","0.124069"
"000020","深华发A","2024-12-31","B","0","0.036235","-0.090594"
"000020","深华发A","2025-03-31","A","0","0.057032","-0.032201"
"000020","深华发A","2025-06-30","A","0","0.096351","0.117587"
"000020","深华发A","2025-06-30","B","0","0.018079","-0.113061"
"000020","深华发A","2025-09-30","A","0","0.107379","0.126483"
"000020","深华发A","2025-12-31","A","0","0.057752","0.050456"
"000020","深华发A","2025-12-31","B","0","0.027795","-0.037413"
"000020","深华发A","2026-03-31","A","0","-0.026505","-0.280520"
"000021","深科技","2019-12-31","A","0","0.153564","-0.176651"
"000021","深科技","2019-12-31","B","0","0.165488","0.349149"
"000021","深科技","2020-03-31","A","0","0.016943","-0.087390"
"000021","深科技","2020-03-31","B","0","0.036519","-0.053179"
"000021","深科技","2020-06-30","A","0","0.118856","0.075100"
"000021","深科技","2020-06-30","B","0","0.068390","-0.051300"
"000021","深科技","2020-09-30","A","0","0.192256","0.048128"
"000021","深科技","2020-09-30","B","0","0.262330","-0.254840"
"000021","深科技","2020-12-31","A","0","0.172395","0.131839"
"000021","深科技","2020-12-31","B","0","0.202644","-0.348483"
"000021","深科技","2021-03-31","A","0","-0.024849","0.151666"
"000021","深科技","2021-03-31","B","0","0.050746","-0.459931"
"000021","深科技","2021-06-30","A","0","0.110233","0.144254"
"000021","深科技","2021-06-30","B","0","0.030326","-0.622644"
"000021","深科技","2021-09-30","A","0","0.110750","0.160445"
"000021","深科技","2021-12-31","A","0","0.250260","0.101623"
"000021","深科技","2021-12-31","B","0","0.035242","-0.603899"
"000021","深科技","2022-03-31","A","0","0.032876","-0.045968"
"000021","深科技","2022-06-30","A","0","0.068781","-0.050709"
"000021","深科技","2022-06-30","B","0","0.284949","-0.339261"
"000021","深科技","2022-09-30","A","0","0.052795","-0.020839"
"000021","深科技","2022-12-31","A","0","0.028246","-0.022433"
"000021","深科技","2022-12-31","B","0","0.027034","0.178365"
"000021","深科技","2023-03-31","A","0","-0.005533","0.077513"
"000021","深科技","2023-06-30","A","0","0.007446","0.025020"
"000021","深科技","2023-06-30","B","0","0.088945","0.581316"
"000021","深科技","2023-09-30","A","0","-0.036784","-0.086632"
"000021","深科技","2023-12-31","A","0","-0.015471","-0.115007"
"000021","深科技","2023-12-31","B","0","0.117174","0.762549"
"000021","深科技","2024-03-31","A","0","0.054944","-0.205247"
"000021","深科技","2024-06-30","A","0","0.027502","-0.088625"
"000021","深科技","2024-06-30","B","0","0.192386","1.241563"
"000021","深科技","2024-09-30","A","0","0.064701","-0.010912"
"000021","深科技","2024-12-31","A","0","-0.022257","0.039434"
"000021","深科技","2024-12-31","B","0","0.238200","0.215781"
"000021","深科技","2025-03-31","A","0","0.084393","0.076209"
"000021","深科技","2025-06-30","A","0","0.076637","0.097113"
"000021","深科技","2025-06-30","B","0","-0.093542","-0.491839"
"000021","深科技","2025-09-30","A","0","0.029272","0.039271"
"000021","深科技","2025-12-31","A","0","-0.002815","0.062064"
"000021","深科技","2025-12-31","B","0","-0.176810","-0.422992"
"000021","深科技","2026-03-31","A","0","0.066027","0.106739"
"000025","特力A","2019-12-31","A","0","-0.007546","0.378608"
"000025","特力A","2019-12-31","B","0","-0.029103","-0.107135"
"000025","特力A","2020-03-31","A","0","-0.006002","-0.284165"
"000025","特力A","2020-03-31","B","0","0.003935","-0.619181"
"000025","特力A","2020-06-30","A","0","-0.042367","-0.291865"
"000025","特力A","2020-06-30","B","0","-0.032962","-0.313478"
"000025","特力A","2020-09-30","A","0","0.004883","-0.309459"
"000025","特力A","2020-09-30","B","0","0.035481","-0.015536"
"000025","特力A","2020-12-31","A","0","0.038073","-0.256804"
"000025","特力A","2020-12-31","B","0","0.047140","-0.021064"
"000025","特力A","2021-03-31","A","0","0.016454","0.684205"
"000025","特力A","2021-03-31","B","0","0.018389","1.971248"
"000025","特力A","2021-06-30","A","0","0.044300","0.266125"
"000025","特力A","2021-06-30","B","0","0.055276","0.484936"
"000025","特力A","2021-09-30","A","0","0.062485","0.313930"
"000025","特力A","2021-12-31","A","0","0.088503","0.198155"
"000025","特力A","2021-12-31","B","0","0.159110","0.352888"
"000025","特力A","2022-03-31","A","0","0.017527","-0.027521"
"000025","特力A","2022-06-30","A","0","0.022675","0.002096"
"000025","特力A","2022-06-30","B","0","0.014517","-0.349902"
"000025","特力A","2022-09-30","A","0","0.103281","0.740641"
"000025","特力A","2022-12-31","A","0","0.200244","0.647243"
"000025","特力A","2022-12-31","B","0","0.088441","-0.214645"
"000025","特力A","2023-03-31","A","0","0.073747","1.426206"
"000025","特力A","2023-06-30","A","0","0.125869","1.819175"
"000025","特力A","2023-06-30","B","0","0.108702","1.688244"
"000025","特力A","2023-09-30","A","0","0.087877","0.815763"
"000025","特力A","2023-12-31","A","0","0.076981","1.204650"
"000025","特力A","2023-12-31","B","0","0.063235","1.198563"
"000025","特力A","2024-03-31","A","0","0.027824","1.231406"
"000025","特力A","2024-06-30","A","0","0.037181","1.241689"
"000025","特力A","2024-06-30","B","0","0.009413","0.634916"
"000025","特力A","2024-09-30","A","0","0.044403","0.693756"
"000025","特力A","2024-12-31","A","0","0.079293","0.415294"
"000025","特力A","2024-12-31","B","0","-0.044614","0.360132"
"000025","特力A","2025-03-31","A","0","-0.006966","-0.566805"
"000025","特力A","2025-06-30","A","0","0.050486","-0.444140"
"000025","特力A","2025-06-30","B","0","0.020212","0.053029"
"000025","特力A","2025-09-30","A","0","0.021762","-0.435579"
"000025","特力A","2025-12-31","A","0","0.021469","-0.440787"
"000025","特力A","2025-12-31","B","0","0.034266","-0.007782"
"000025","特力A","2026-03-31","A","0","0.001537","-0.450553"
"000026","飞亚达A","2019-12-31","A","0","0.044790","0.089329"
"000026","飞亚达A","2019-12-31","B","0","0.006934","0.073409"
"000026","飞亚达","2020-03-31","A","0","-0.029180","-0.341428"
"000026","飞亚达","2020-03-31","B","0","0.016588","-0.181714"
"000026","飞亚达","2020-06-30","A","0","0.020395","-0.113836"
"000026","飞亚达","2020-06-30","B","0","-0.021853","-0.106226"
"000026","飞亚达","2020-09-30","A","0","0.071053","0.074727"
"000026","飞亚达","2020-09-30","B","0","0.003326","-0.060429"
"000026","飞亚达","2020-12-31","A","0","0.068544","0.145572"
"000026","飞亚达","2020-12-31","B","0","-0.007361","-0.022272"
"000026","飞亚达","2021-03-31","A","0","0.097880","1.342571"
"000026","飞亚达","2021-03-31","B","0","0.054144","0.535756"
"000026","飞亚达","2021-06-30","A","0","0.026551","0.755885"
"000026","飞亚达","2021-06-30","B","0","-0.050688","0.513336"
"000026","飞亚达","2021-09-30","A","0","0.031486","0.387295"
"000026","飞亚达","2021-12-31","A","0","0.022860","0.235727"
"000026","飞亚达","2021-12-31","B","0","-0.010072","0.306255"
"000026","飞亚达","2022-03-31","A","0","-0.008996","-0.148429"
"000026","飞亚达","2022-06-30","A","0","0.012531","-0.213841"
"000026","飞亚达","2022-06-30","B","0","0.031663","0.056592"
"000026","飞亚达","2022-09-30","A","0","-0.003079","-0.171211"
"000026","飞亚达","2022-12-31","A","0","0.001597","-0.169657"
"000026","飞亚达","2022-12-31","B","0","0.072235","-0.134690"
"000026","飞亚达","2023-03-31","A","0","-0.004158","0.022489"
"000026","飞亚达","2023-06-30","A","0","0.032725","0.082862"
"000026","飞亚达","2023-06-30","B","0","-0.013339","0.004368"
"000026","飞亚达","2023-09-30","A","0","0.019517","0.041888"
"000026","飞亚达","2023-12-31","A","0","0.021160","0.049515"
"000026","飞亚达","2023-12-31","B","0","-0.014431","0.164795"
"000026","飞亚达","2024-03-31","A","0","-0.016163","-0.112445"
"000026","飞亚达","2024-06-30","A","0","-0.013384","-0.121847"
"000026","飞亚达","2024-06-30","B","0","-0.016690","0.039210"
"000026","飞亚达","2024-09-30","A","0","-0.003675","-0.138203"
"000026","飞亚达","2024-12-31","A","0","-0.046755","-0.137681"
"000026","飞亚达","2024-12-31","B","0","0.011730","0.020265"
"000026","飞亚达","2025-03-31","A","0","-0.029614","-0.132322"
"000026","飞亚达","2025-06-30","A","0","-0.032189","-0.140756"
"000026","飞亚达","2025-06-30","B","0","-0.033263","-0.148215"
"000026","飞亚达","2025-09-30","A","0","-0.022734","-0.120012"
"000026","飞亚达","2025-12-31","A","0","-0.068441","-0.109641"
"000026","飞亚达","2025-12-31","B","0","0.003076","-0.139731"
"000026","飞亚达","2026-03-31","A","0","0.008771","0.070483"
"000027","深圳能源","2019-12-31","A","0","0.129748","0.123580"
"000027","深圳能源","2019-12-31","B","0","0.205873","0.063726"
"000027","深圳能源","2020-03-31","A","0","0.105400","-0.098136"
"000027","深圳能源","2020-03-31","B","0","0.154270","-0.323652"
"000027","深圳能源","2020-06-30","A","0","0.098112","-0.153658"
"000027","深圳能源","2020-06-30","B","0","0.118362","-0.049267"
"000027","深圳能源","2020-09-30","A","0","0.141157","-0.068491"
"000027","深圳能源","2020-09-30","B","0","0.168939","-0.063196"
"000027","深圳能源","2020-12-31","A","0","0.186763","-0.017414"
"000027","深圳能源","2020-12-31","B","0","0.176613","-0.093288"
"000027","深圳能源","2021-03-31","A","0","0.053221","0.593366"
"000027","深圳能源","2021-03-31","B","0","0.034135","0.466844"
"000027","深圳能源","2021-06-30","A","0","0.067968","0.508818"
"000027","深圳能源","2021-06-30","B","0","0.010141","0.505740"
"000027","深圳能源","2021-09-30","A","0","0.112209","0.399505"
"000027","深圳能源","2021-12-31","A","0","0.152943","0.543403"
"000027","深圳能源","2021-12-31","B","0","0.130388","0.861511"
"000027","深圳能源","2022-03-31","A","0","0.032220","0.363134"
"000027","深圳能源","2022-06-30","A","0","0.038360","0.227805"
"000027","深圳能源","2022-06-30","B","0","0.025030","0.484735"
"000027","深圳能源","2022-09-30","A","0","0.093214","0.302161"
"000027","深圳能源","2022-12-31","A","0","0.070623","0.188636"
"000027","深圳能源","2022-12-31","B","0","0.024394","0.146884"
"000027","深圳能源","2023-03-31","A","0","0.049969","0.041950"
"000027","深圳能源","2023-06-30","A","0","0.087333","0.121449"
"000027","深圳能源","2023-06-30","B","0","0.020692","-0.092124"
"000027","深圳能源","2023-09-30","A","0","0.084477","0.095813"
"000027","深圳能源","2023-12-31","A","0","0.086310","0.079408"
"000027","深圳能源","2023-12-31","B","0","-0.007809","-0.273260"
"000027","深圳能源","2024-03-31","A","0","0.056538","0.187444"
"000027","深圳能源","2024-06-30","A","0","0.058685","0.084167"
"000027","深圳能源","2024-06-30","B","0","0.027450","-0.220210"
"000027","深圳能源","2024-09-30","A","0","0.065863","0.036119"
"000027","深圳能源","2024-12-31","A","0","0.051554","0.017507"
"000027","深圳能源","2024-12-31","B","0","0.017382","-0.153481"
"000027","深圳能源","2025-03-31","A","0","0.068563","0.017763"
"000027","深圳能源","2025-06-30","A","0","0.051767","0.067689"
"000027","深圳能源","2025-06-30","B","0","-0.014354","-0.776979"
"000027","深圳能源","2025-09-30","A","0","0.059562","0.066588"
"000027","深圳能源","2025-12-31","A","0","0.065535","0.053769"
"000027","深圳能源","2025-12-31","B","0","0.010213","-0.760240"
"000027","深圳能源","2026-03-31","A","0","0.017090","0.017331"
"000028","国药一致","2019-12-31","A","0","0.158668","0.206931"
"000028","国药一致","2019-12-31","B","0","0.143109","0.180084"
"000028","国药一致","2020-03-31","A","0","0.083811","0.079541"
"000028","国药一致","2020-03-31","B","0","0.012173","-0.099322"
"000028","国药一致","2020-06-30","A","0","0.106998","0.076969"
"000028","国药一致","2020-06-30","B","0","0.048438","-0.117289"
"000028","国药一致","2020-09-30","A","0","0.234635","0.103009"
"000028","国药一致","2020-09-30","B","0","0.096275","-0.097041"
"000028","国药一致","2020-12-31","A","0","0.163558","0.146096"
"000028","国药一致","2020-12-31","B","0","0.144536","-0.062005"
"000028","国药一致","2021-03-31","A","0","0.086533","0.251538"
