"Stkcd","ShortName","Accper","Typrep","Source","F010101A","F010701B","F011201A"
"600326","西藏天路","2023-09-30","A","0","1.428432","-1.233841","0.567495"
"600326","西藏天路","2023-09-30","B","0","1.495533","-1.871184","0.632488"
"600326","西藏天路","2023-12-31","A","0","1.428958","-2.898183","0.593169"
"600326","西藏天路","2023-12-31","B","0","1.438268","-3.008650","0.652612"
"600326","西藏天路","2024-03-31","A","0","1.481457","-2.027593","0.583072"
"600326","西藏天路","2024-03-31","B","0","1.487076","-0.318830","0.642939"
"600326","西藏天路","2024-06-30","A","0","1.457939","-0.491584","0.564666"
"600326","西藏天路","2024-06-30","B","0","1.443047","0.727701","0.610383"
"600326","西藏天路","2024-09-30","A","0","1.414299","0.287558","0.546573"
"600326","西藏天路","2024-09-30","B","0","1.375733","0.365524","0.576491"
"600326","西藏天路","2024-12-31","A","0","1.293922","-0.289219","0.550315"
"600326","西藏天路","2024-12-31","B","0","1.207956","1.540298","0.591229"
"600326","西藏天路","2025-03-31","A","0","1.295554","-5.943279","0.537336"
"600326","西藏天路","2025-03-31","B","0","1.161387","-3.563773","0.587967"
"600326","西藏天路","2025-06-30","A","0","1.330793","-1.826399","0.536542"
"600326","西藏天路","2025-06-30","B","0","1.230501","-1.384963","0.597078"
"600326","西藏天路","2025-09-30","A","0","1.394845","1.555271","0.529371"
"600326","西藏天路","2025-09-30","B","0","1.268932","1.450562","0.582188"
"600326","西藏天路","2025-12-31","A","0","1.202883","0.339217","0.518654"
"600326","西藏天路","2025-12-31","B","0","1.056431","0.347819","0.573021"
"600326","西藏天路","2026-03-31","A","0","1.251361","-6.259772","0.495917"
"600326","西藏天路","2026-03-31","B","0","1.100803","4.392212","0.562173"
"600327","大东方","2019-12-31","A","0","1.224297","12.428637","0.407047"
"600327","大东方","2019-12-31","B","0","1.161648","","0.291413"
"600327","大东方","2020-03-31","A","0","1.294692","7.060594","0.389602"
"600327","大东方","2020-03-31","B","0","1.024602","5.389480","0.307408"
"600327","大东方","2020-06-30","A","0","1.349134","14.751294","0.434548"
"600327","大东方","2020-06-30","B","0","1.188204","77.239232","0.338985"
"600327","大东方","2020-09-30","A","0","1.187340","14.389027","0.483871"
"600327","大东方","2020-09-30","B","0","0.819438","50.139200","0.362750"
"600327","大东方","2020-12-31","A","0","1.272827","17.930898","0.492449"
"600327","大东方","2020-12-31","B","0","0.865840","45.455336","0.327046"
"600327","大东方","2021-03-31","A","0","1.457930","20.730204","0.511340"
"600327","大东方","2021-03-31","B","0","0.955823","17.425014","0.335640"
"600327","大东方","2021-06-30","A","0","1.241737","14.564711","0.560201"
"600327","大东方","2021-06-30","B","0","0.842281","10.232645","0.397865"
"600327","大东方","2021-09-30","A","0","1.347105","25.151274","0.538175"
"600327","大东方","2021-12-31","A","0","1.066532","26.588112","0.525319"
"600327","大东方","2021-12-31","B","0","1.476853","54.435701","0.283147"
"600327","大东方","2022-03-31","A","0","1.081736","12.970878","0.522324"
"600327","大东方","2022-06-30","A","0","0.899711","16.421402","0.362039"
"600327","大东方","2022-06-30","B","0","1.196645","151.688875","0.288952"
"600327","大东方","2022-09-30","A","0","0.812461","10.439112","0.378380"
"600327","大东方","2022-12-31","A","0","0.705788","9.125523","0.380744"
"600327","大东方","2022-12-31","B","0","1.118172","288.910940","0.290198"
"600327","大东方","2023-03-31","A","0","0.705010","5.753092","0.384434"
"600327","大东方","2023-06-30","A","0","0.627771","10.880843","0.391455"
"600327","大东方","2023-06-30","B","0","0.927079","138.304629","0.298556"
"600327","大东方","2023-09-30","A","0","0.575055","6.879758","0.412893"
"600327","大东方","2023-12-31","A","0","0.581064","5.296238","0.410250"
"600327","大东方","2023-12-31","B","0","0.796076","35.255396","0.312916"
"600327","大东方","2024-03-31","A","0","0.583740","4.785721","0.392809"
"600327","大东方","2024-06-30","A","0","0.558423","7.457277","0.380796"
"600327","大东方","2024-06-30","B","0","0.783204","22.501819","0.307948"
"600327","大东方","2024-09-30","A","0","0.548986","5.030576","0.377826"
"600327","大东方","2024-12-31","A","0","0.612784","2.921214","0.382382"
"600327","大东方","2024-12-31","B","0","0.844484","9.367992","0.304853"
"600327","大东方","2025-03-31","A","0","0.709592","7.017513","0.377036"
"600327","大东方","2025-06-30","A","0","0.672982","5.795327","0.370402"
"600327","大东方","2025-06-30","B","0","0.850877","4.699821","0.286018"
"600327","大东方","2025-09-30","A","0","0.643080","4.946652","0.375848"
"600327","大东方","2025-12-31","A","0","0.604994","-3.120281","0.346997"
"600327","大东方","2025-12-31","B","0","0.858857","-1.937336","0.299151"
"600327","大东方","2026-03-31","A","0","0.642124","5.473850","0.334331"
"600328","兰太实业","2019-12-31","A","0","0.434162","5.775019","0.578022"
"600328","兰太实业","2019-12-31","B","0","1.005790","16.246344","0.245036"
"600328","兰太实业","2020-03-31","A","0","0.461062","3.436203","0.578125"
"600328","兰太实业","2020-03-31","B","0","0.916127","16.648991","0.277670"
"600328","中盐化工","2020-06-30","A","0","0.535853","2.300994","0.521766"
"600328","中盐化工","2020-06-30","B","0","1.520344","24.032821","0.178355"
"600328","中盐化工","2020-09-30","A","0","0.523926","3.302444","0.520476"
"600328","中盐化工","2020-09-30","B","0","1.437647","81.575737","0.193296"
"600328","中盐化工","2020-12-31","A","0","0.489651","4.486126","0.479680"
"600328","中盐化工","2020-12-31","B","0","1.436226","122.271584","0.182509"
"600328","中盐化工","2021-03-31","A","0","0.572997","10.640855","0.474036"
"600328","中盐化工","2021-03-31","B","0","1.405758","0.124605","0.195791"
"600328","中盐化工","2021-06-30","A","0","0.663984","12.551465","0.469045"
"600328","中盐化工","2021-06-30","B","0","1.268099","20.452990","0.198926"
"600328","中盐化工","2021-09-30","A","0","0.555617","12.391254","0.534974"
"600328","中盐化工","2021-12-31","A","0","0.514515","14.888517","0.508902"
"600328","中盐化工","2021-12-31","B","0","0.341018","","0.404925"
"600328","中盐化工","2022-03-31","A","0","0.609144","26.246758","0.490355"
"600328","中盐化工","2022-03-31","B","0","0.415101","11.983192","0.432046"
"600328","中盐化工","2022-06-30","A","0","0.668346","34.360860","0.461128"
"600328","中盐化工","2022-06-30","B","0","0.357802","12.921409","0.466359"
"600328","中盐化工","2022-09-30","B","0","0.361897","24.090421","0.451132"
"600328","中盐化工","2022-09-30","A","0","0.695847","33.918045","0.432441"
"600328","中盐化工","2022-12-31","A","0","1.014851","29.079523","0.392887"
"600328","中盐化工","2022-12-31","B","0","0.796776","19.258039","0.376205"
"600328","中盐化工","2023-03-31","A","0","1.064592","58.870579","0.349853"
"600328","中盐化工","2023-03-31","B","0","0.853941","","0.343174"
"600328","中盐化工","2023-06-30","A","0","1.024350","61.898765","0.335418"
"600328","中盐化工","2023-06-30","B","0","0.729577","","0.323845"
"600328","中盐化工","2023-09-30","A","0","1.044948","56.507018","0.323540"
"600328","中盐化工","2023-09-30","B","0","0.772826","","0.320718"
"600328","中盐化工","2023-12-31","A","0","1.086213","57.374866","0.285341"
"600328","中盐化工","2023-12-31","B","0","0.767601","","0.330480"
"600328","中盐化工","2024-03-31","A","0","1.039623","10.011720","0.269186"
"600328","中盐化工","2024-03-31","B","0","0.714371","","0.304149"
"600328","中盐化工","2024-06-30","A","0","0.956100","28.293191","0.298621"
"600328","中盐化工","2024-06-30","B","0","1.307834","","0.171012"
"600328","中盐化工","2024-09-30","A","0","0.994928","24.979212","0.303095"
"600328","中盐化工","2024-09-30","B","0","1.318337","","0.164264"
"600328","中盐化工","2024-12-31","A","0","0.895590","19.970631","0.296673"
"600328","中盐化工","2024-12-31","B","0","1.343279","","0.137490"
"600328","中盐化工","2025-03-31","A","0","0.940834","4.873449","0.286489"
"600328","中盐化工","2025-03-31","B","0","1.284439","-29.208120","0.160178"
"600328","中盐化工","2025-06-30","A","0","1.104531","5.856892","0.352266"
"600328","中盐化工","2025-06-30","B","0","1.214108","4.808629","0.290058"
"600328","中盐化工","2025-09-30","A","0","0.424265","3.639260","0.490025"
"600328","中盐化工","2025-09-30","B","0","1.212074","6.061245","0.402207"
"600328","中盐化工","2025-12-31","A","0","0.725985","2.539054","0.375514"
"600328","中盐化工","2025-12-31","B","0","0.438014","4.093980","0.439990"
"600328","中盐化工","2026-03-31","A","0","0.751069","-3.847400","0.374480"
"600328","中盐化工","2026-03-31","B","0","0.437027","-1.950078","0.437540"
"600329","中新药业","2019-12-31","A","0","2.380277","","0.295795"
"600329","中新药业","2019-12-31","B","0","2.523605","","0.265687"
"600329","中新药业","2020-03-31","A","0","2.418848","","0.293212"
"600329","中新药业","2020-03-31","B","0","2.578564","","0.263400"
"600329","中新药业","2020-06-30","A","0","2.286466","","0.305550"
"600329","中新药业","2020-06-30","B","0","2.457451","","0.272844"
"600329","中新药业","2020-09-30","A","0","2.586564","","0.278834"
"600329","中新药业","2020-09-30","B","0","2.795013","","0.247897"
"600329","中新药业","2020-12-31","A","0","2.589643","","0.281708"
"600329","中新药业","2020-12-31","B","0","2.757323","","0.254350"
"600329","中新药业","2021-03-31","A","0","2.475646","","0.299059"
"600329","中新药业","2021-03-31","B","0","2.596038","","0.274186"
"600329","中新药业","2021-06-30","A","0","2.384297","","0.312624"
"600329","中新药业","2021-06-30","B","0","2.452671","","0.288241"
"600329","中新药业","2021-09-30","A","0","2.504194","","0.300345"
"600329","中新药业","2021-12-31","A","0","2.639791","","0.281596"
"600329","中新药业","2021-12-31","B","0","2.747177","","0.259195"
"600329","中新药业","2022-03-31","A","0","2.650335","","0.280422"
"600329","达仁堂","2022-06-30","A","0","2.608565","","0.290049"
"600329","达仁堂","2022-06-30","B","0","3.093351","","0.215802"
"600329","达仁堂","2022-09-30","A","0","2.579735","","0.294768"
"600329","达仁堂","2022-12-31","A","0","2.173567","","0.354931"
"600329","达仁堂","2022-12-31","B","0","2.734231","","0.235303"
"600329","达仁堂","2023-03-31","A","0","2.219706","","0.362013"
"600329","达仁堂","2023-06-30","A","0","1.879974","","0.383477"
"600329","达仁堂","2023-06-30","B","0","2.337421","","0.257220"
"600329","达仁堂","2023-09-30","A","0","1.970698","","0.366131"
"600329","达仁堂","2023-12-31","A","0","2.026549","","0.350423"
"600329","达仁堂","2023-12-31","B","0","2.367687","","0.245235"
"600329","达仁堂","2024-03-31","A","0","2.021232","640.772208","0.364042"
"600329","达仁堂","2024-06-30","A","0","1.555698","","0.469728"
"600329","达仁堂","2024-06-30","B","0","1.709527","","0.347240"
"600329","达仁堂","2024-09-30","A","0","1.698986","158.717546","0.411653"
"600329","达仁堂","2024-12-31","A","0","2.345084","173.336254","0.271036"
"600329","达仁堂","2024-12-31","B","0","2.452186","","0.239098"
"600329","达仁堂","2025-03-31","A","0","2.000687","","0.263816"
"600329","达仁堂","2025-06-30","A","0","2.061098","5054.411380","0.315273"
"600329","达仁堂","2025-06-30","B","0","2.057100","2794.460739","0.291228"
"600329","达仁堂","2025-09-30","A","0","2.813066","","0.221064"
"600329","达仁堂","2025-12-31","A","0","1.587622","","0.392634"
"600329","达仁堂","2025-12-31","B","0","1.526590","","0.375590"
"600329","达仁堂","2026-03-31","A","0","2.161751","3481.703516","0.279198"
"600330","天通股份","2019-12-31","A","0","1.317827","5.731913","0.383599"
"600330","天通股份","2019-12-31","B","0","1.078851","0.081651","0.236011"
"600330","天通股份","2020-03-31","A","0","1.374425","9.760734","0.364021"
"600330","天通股份","2020-03-31","B","0","1.182017","12.880889","0.225629"
"600330","天通股份","2020-06-30","A","0","1.386858","13.004792","0.363292"
"600330","天通股份","2020-06-30","B","0","1.179542","11.072981","0.214886"
"600330","天通股份","2020-09-30","A","0","1.438190","11.274265","0.350399"
"600330","天通股份","2020-09-30","B","0","1.254576","10.844086","0.198556"
"600330","天通股份","2020-12-31","A","0","1.433898","9.144965","0.362172"
"600330","天通股份","2020-12-31","B","0","1.366723","9.994733","0.217180"
"600330","天通股份","2021-03-31","A","0","1.465508","8.046074","0.361925"
"600330","天通股份","2021-03-31","B","0","1.454246","7.802092","0.212283"
"600330","天通股份","2021-06-30","A","0","1.448067","9.316026","0.375063"
"600330","天通股份","2021-06-30","B","0","1.618106","6.724180","0.215377"
"600330","天通股份","2021-09-30","A","0","1.470314","10.129650","0.367005"
"600330","天通股份","2021-12-31","A","0","1.514241","9.120212","0.379746"
"600330","天通股份","2021-12-31","B","0","2.186414","6.093490","0.184195"
"600330","天通股份","2022-03-31","A","0","1.574364","9.854478","0.365199"
"600330","天通股份","2022-03-31","B","0","1.771914","7.765397","0.227277"
"600330","天通股份","2022-06-30","A","0","1.546738","16.336395","0.377516"
"600330","天通股份","2022-06-30","B","0","1.664673","35.902154","0.243249"
"600330","天通股份","2022-09-30","A","0","1.758342","41.710798","0.328724"
"600330","天通股份","2022-09-30","B","0","2.326091","","0.208870"
"600330","天通股份","2022-12-31","A","0","2.368025","34.380262","0.280592"
"600330","天通股份","2022-12-31","B","0","5.804600","","0.122782"
"600330","天通股份","2023-03-31","A","0","2.378508","","0.272488"
"600330","天通股份","2023-03-31","B","0","5.042598","","0.131780"
"600330","天通股份","2023-06-30","A","0","2.257084","","0.285527"
"600330","天通股份","2023-06-30","B","0","5.309853","","0.127059"
"600330","天通股份","2023-09-30","A","0","2.121006","","0.297253"
"600330","天通股份","2023-09-30","B","0","4.713293","","0.130857"
"600330","天通股份","2023-12-31","A","0","2.095816","","0.294560"
"600330","天通股份","2023-12-31","B","0","4.123188","","0.142256"
"600330","天通股份","2024-03-31","A","0","2.108194","","0.282949"
"600330","天通股份","2024-03-31","B","0","3.897912","","0.148061"
"600330","天通股份","2024-06-30","A","0","1.971229","","0.295984"
"600330","天通股份","2024-06-30","B","0","3.490670","","0.171794"
"600330","天通股份","2024-09-30","A","0","1.908113","","0.315680"
"600330","天通股份","2024-09-30","B","0","3.288423","","0.177808"
"600330","天通股份","2024-12-31","A","0","1.847138","","0.307111"
"600330","天通股份","2024-12-31","B","0","4.047039","","0.144755"
"600330","天通股份","2025-03-31","A","0","1.853943","","0.299797"
"600330","天通股份","2025-03-31","B","0","3.910003","","0.148389"
"600330","天通股份","2025-06-30","A","0","1.813743","","0.314085"
"600330","天通股份","2025-06-30","B","0","3.898048","","0.149789"
"600330","天通股份","2025-09-30","A","0","1.857065","23.880295","0.306052"
"600330","天通股份","2025-09-30","B","0","4.240216","","0.139879"
"600330","天通股份","2025-12-31","A","0","1.768533","","0.324341"
"600330","天通股份","2025-12-31","B","0","5.271283","","0.117466"
"600330","天通股份","2026-03-31","A","0","1.805150","-6.197647","0.312070"
"600330","天通股份","2026-03-31","B","0","5.948819","6.037951","0.101541"
"600331","宏达股份","2019-12-31","A","0","0.384656","1.891295","0.506401"
